"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id","direccion"
48.1836670906643,-2.96716728130748,0.278950339969262,-10.6369014701127,2.00692630355211e-26,7.42562732314281e-25,"FTO","Mayor en Obeso2"
43.3595717378242,-3.23586554710539,0.395849535532501,-8.17448362735217,2.971356724106e-16,5.49700993959609e-15,"MC4R","Mayor en Obeso2"
38.5808780811598,3.20518095018198,0.803037309522008,3.99132258511102,6.57058333160941e-05,0.000810371944231827,"LEPR","Mayor en Obeso1"
49.7913520885027,0.75628191616952,0.224316220092686,3.37149901980798,0.000747603047515586,0.00691532818951917,"SH2B1","Mayor en Obeso1"
49.5027320772743,0.696608615080851,0.212009134955811,3.2857481128162,0.00101711920500873,0.00752668211706459,"POMC","Mayor en Obeso1"
